url,photo_url,brand,title,original_price,current_price,discount
https://mobelix.com.mk/mk/proizvodi/apple-iphone-5-display,https://mobelix.com.mk/storage/app/uploads/public/5c0/0f4/f4a/thumb_1530_550_800_0_0_crop.jpg,Apple,iPhone 5 Display,,"1,500.00 ден",
https://mobelix.com.mk/mk/proizvodi/apple-iphone-5sse-display,https://mobelix.com.mk/storage/app/uploads/public/5c0/0f5/53e/thumb_1531_550_800_0_0_crop.jpg,Apple,iPhone 5S/SE Display,,"1,500.00 ден",
https://mobelix.com.mk/mk/proizvodi/apple-iphone-6-display,https://mobelix.com.mk/storage/app/uploads/public/5c0/0f6/191/thumb_1532_550_800_0_0_crop.jpg,Apple,iPhone 6 Display,,"1,800.00 ден",
https://mobelix.com.mk/mk/proizvodi/baseus-glaze-case-for-samsung-galaxy-note-8-black,https://mobelix.com.mk/storage/app/uploads/public/5bd/9c1/239/thumb_1429_550_800_0_0_crop.jpg,Baseus,Glaze Case For SAMSUNG Galaxy Note 8 Black,,600.00 ден,
https://mobelix.com.mk/mk/proizvodi/baseus-glaze-case-for-samsung-galaxy-note-8-blue,https://mobelix.com.mk/storage/app/uploads/public/5bd/9aa/cbf/thumb_1358_550_800_0_0_crop.jpg,Baseus,Glaze Case For SAMSUNG Galaxy Note 8 Blue,,600.00 ден,
https://mobelix.com.mk/mk/proizvodi/baseus-glaze-case-for-samsung-galaxy-s8-plus-black,https://mobelix.com.mk/storage/app/uploads/public/5bd/9af/257/thumb_1368_550_800_0_0_crop.jpg,Baseus,Glaze Case For SAMSUNG Galaxy S8 Plus Black,,600.00 ден,
https://mobelix.com.mk/mk/proizvodi/baseus-glaze-case-for-samsung-galaxy-s8-plus-blue,https://mobelix.com.mk/storage/app/uploads/public/5bd/9af/405/thumb_1370_550_800_0_0_crop.jpg,Baseus,Glaze Case For SAMSUNG Galaxy S8 Plus Blue,,600.00 ден,
https://mobelix.com.mk/mk/proizvodi/baseus-glaze-case-for-samsung-galaxy-s8-black,https://mobelix.com.mk/storage/app/uploads/public/5bd/9ab/7cb/thumb_1361_550_800_0_0_crop.jpg,Baseus,Glaze Case For SAMSUNG Galaxy S8 Black,,600.00 ден,
https://mobelix.com.mk/mk/proizvodi/baseus-glaze-case-for-samsung-galaxy-s8-blue,https://mobelix.com.mk/storage/app/uploads/public/5bd/9af/101/thumb_1365_550_800_0_0_crop.jpg,Baseus,Glaze Case For SAMSUNG Galaxy S8 Blue,,600.00 ден,
https://mobelix.com.mk/mk/proizvodi/baseus-glaze-case-for-s9-black,https://mobelix.com.mk/storage/app/uploads/public/5bd/9a8/937/thumb_1344_550_800_0_0_crop.jpg,Baseus,Glaze Case For S9 Black,,600.00 ден,
